Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	25281006	Hcfc1b, a zebrafish ortholog of HCFC1, regulates craniofacial development by modulating mmachc expression.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MMACHC
Pubmed	28760339	Crystal structure of importin-?3 bound to the nuclear localization signal of Ran-binding protein 3.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	RANBP3
Pubmed	20219402	Thermolability of mutant MMACHC protein in the vitamin B12-responsive cblC disorder.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MMACHC
Pubmed	16980044	Hypoxia/reoxygenation up-regulated the expression of death receptor 5 and enhanced apoptosis in human hepatocyte line.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TNFRSF10B
Pubmed	16678087	CAMTA in cardiac hypertrophy.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CAMTA2
Pubmed	12660889	Effects of high-fat diet, angiotensinogen (agt) gene inactivation, and targeted expression to adipose tissue on lipid metabolism and renal gene expression.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	10725724	Novel mutations within the RFX-B gene and partial rescue of MHC and related genes through exogenous class II transactivator in RFX-B-deficient cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	RFXANK
Pubmed	25003251	TIRAP C539T polymorphism contributes to tuberculosis susceptibility: evidence from a meta-analysis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TIRAP
Pubmed	25366464	Biochemical characterization of sirtuin 6 in the brain and its involvement in oxidative stress response.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SIRT6
Pubmed	22844437	Essential role of RAB27A in determining constitutive human skin color.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	RAB27A
Pubmed	29337043	Membrane-permeable Rab27A is a regulator of the acrosome reaction: Role of geranylgeranylation and guanine nucleotides.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	RAB27A
Pubmed	18467031	Cell-cell interaction modulates neuroectodermal specification of embryonic stem cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	23887292	CCND1/CyclinD1 status in metastasizing bladder cancer: a prognosticator and predictor of chemotherapeutic response.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	23396251	Cyclin D1 polymorphism in non-small cell lung cancer in a Portuguese population.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	11443535	Identification of a compound short tandem repeat stretch in the 5'-upstream region of the cholecystokinin gene, and its association with panic disorder but not with schizophrenia.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCK
Pubmed	10471110	Molecular aspects of fatty acid transport: mutations in the IYTSGTTGXPK motif impair fatty acid transport protein function.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SLC27A1
Pubmed	22564436	Mechanism of PKA-dependent and lipid-raft independent stimulation of Connexin43 expression by oxytoxin in mouse embryonic stem cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	26738537	A systems approach to hemostasis: 4. How hemostatic thrombi limit the loss of plasma-borne molecules from the microvasculature.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GNAI2
Pubmed	16210856	Association of angiotensinogen gene polymorphisms with essential hypertension in African-Americans and Caucasians.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	15042581	Astrocyte cultures from conditional connexin43-deficient mice.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	15077204	Natural selection and population history in the human angiotensinogen gene (AGT): 736 complete AGT sequences in chromosomes from around the world.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	29325021	Oligonucleotides targeting TCF4 triplet repeat expansion inhibit RNA foci and mis-splicing in Fuchs' dystrophy.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	25078620	FADD is essential for glucose uptake and survival of thymocytes.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	FADD
Pubmed	29999457	Variability with Astroglial Glutamate Transport Genetics Is Associated with Increased Risk for Post-Traumatic Seizures.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SLC1A3
Pubmed	27498007	Concomitant beige adipocyte differentiation upon induction of mesenchymal stem cells into brown adipocytes.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	PRKACA
Pubmed	11724786	The biologically crucial C terminus of cholecystokinin and the non-peptide agonist SR-146,131 share a common binding site in the human CCK1 receptor. Evidence for a crucial role of Met-121 in the activation process.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCK
Pubmed	15149328	Expression of angiotensinogen in proximal tubule as a function of glomerular filtration rate.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	21423583	Single nucleotide polymorphisms of TCF7L2 are linked to diabetic coronary atherosclerosis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	16547504	Gain of 11q/cyclin D1 overexpression is an essential early step in skin cancer development and causes abnormal tissue organization and differentiation.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	16982779	Population-based study of natural variation in the melanocortin-1 receptor gene and melanoma.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MC1R
Pubmed	28856570	SIRT6 knockout cells resist apoptosis initiation but not progression: a computational method to evaluate the progression of apoptosis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SIRT6
Pubmed	27159876	Current Understanding on Role of the Wnt Signaling Pathway Effector TCF7L2 in Glucose Homeostasis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	20817058	Insulin-induced gene: a new regulator in lipid metabolism.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	INSIG1
Pubmed	28723567	Cold-Inducible SIRT6 Regulates Thermogenesis of Brown and Beige Fat.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SIRT6
Pubmed	14508190	An association study of angiotensinogen polymorphisms with serum level and hypertension in an African-American population.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	30972946	CCDN1 rs603965 polymorphism may serve as a genetic biomarker of brain tumor: A meta-analysis of 5,769 subjects.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	23815626	Melatonin ameliorates angiotensin II-induced vascular endothelial damage via its antioxidative properties.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	9237368	Identification and subcellular distribution of the Gi-proteins in the enterocytic-differentiated adenocarcinoma cell-line, Caco-2.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GNAI2
Pubmed	24335529	Enhanced human immunodeficiency virus Type 1 expression and neuropathogenesis in knockout mice lacking Type I interferon responses.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IFNAR1
Pubmed	30474779	Connexin 43 is an independent predictor of patient outcome in breast cancer patients.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	20870934	CD4+ T cells are not required for the induction of dengue virus-specific CD8+ T cell or antibody responses but contribute to protection after vaccination.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IFNAR1
Pubmed	19183851	Epilepsy in glioblastoma multiforme: correlation with glutamine synthetase levels.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GLUL
Pubmed	22406359	Role of cyclin D1 amplification and expression in vulvar carcinomas.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	18216149	Activation of a local renin angiotensin system in podocytes by glucose.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	25163924	Insulin sensitivity is independent of lipid binding protein trafficking at the plasma membrane in human skeletal muscle: effect of a 3-day, high-fat diet.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SLC27A1
Pubmed	28049723	Defective signaling, osteoblastogenesis and bone remodeling in a mouse model of connexin 43 C-terminal truncation.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	19288077	The T allele of rs7903146 TCF7L2 is associated with impaired insulinotropic action of incretin hormones, reduced 24 h profiles of plasma insulin and glucagon, and increased hepatic glucose production in young healthy men.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	8230088	Role of angiotensin in the extravascular system.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	21496417	Changes in plasma angiotensin II and circadian rhythm of blood pressure in hypertensive patients with sleep apnea syndrome before and after treatment.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	27085160	Imatinib treatment attenuates growth and inflammation of angiotensin II induced abdominal aortic aneurysm.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	26393635	Association of TCF7L2 Genetic Polymorphisms with Type 2 Diabetes Mellitus in the Uygur Population of China.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	14657069	Association of the cyclin D1 A870G polymorphism with advanced colorectal cancer.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	10400797	Human MxA protein protects mice lacking a functional alpha/beta interferon system against La crosse virus and other lethal viral infections.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IFNAR1
Pubmed	9626345	Cyclin D1 and Cyclin E expression in malignant thyroid cells and in human thyroid carcinomas.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	24902903	Lhx2 regulates bone remodeling in mice by modulating RANKL signaling in osteoclasts.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	LHX2
Pubmed	26200704	Novel mutations of NFIX gene causing Marshall-Smith syndrome or Sotos-like syndrome: one gene, two phenotypes.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	NFIX
Pubmed	22647349	Automated image analysis of cyclin D1 protein expression in invasive lobular breast carcinoma provides independent prognostic information.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	1833629	Characterization of a candidate bcl-1 gene.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	17687502	Some oculodentodigital dysplasia-associated Cx43 mutations cause increased hemichannel activity in addition to deficient gap junction channels.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	17447856	Association of cyclin D1 G870A polymorphism with susceptibility to gastric cancers in Korean male patients.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	29531213	A systematic approach to the development of a safe live attenuated Zika vaccine.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IFNAR1
Pubmed	18988671	Strain-specific differences in the mechanisms of progesterone regulation of murine mammary gland development.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	26380312	Urinary Angiotensinogen Could Be a Prognostic Marker of Renoprotective Effects of Alogliptin in Patients with Type 2 Diabetes.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	8458079	Pigmentation phenotypes of variant extension locus alleles result from point mutations that alter MSH receptor function.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MC1R
Pubmed	23010200	Association of TCF7L2 gene polymorphisms with type 2 diabetes mellitus in Han Chinese population: a meta-analysis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	15114675	Expression of milk fat globule epidermal growth factor 8 in immature dendritic cells for engulfment of apoptotic cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MFGE8
Pubmed	2502457	G-protein alpha-subunits in cytosolic and membranous fractions of human neutrophils.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GNAI2
Pubmed	18757477	Decreased connexin43 expression in the mouse heart potentiates pacing-induced remodeling of repolarizing currents.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	28712848	A Short Region of Connexin43 Reduces Human Glioma Stem Cell Migration, Invasion, and Survival through Src, PTEN, and FAK.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	26525881	TCF7L2 Genotype and ?-Cell Function in Humans Without Diabetes.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	23035551	[Association of the insulin-like growth factor II (IGF2) gene with human cognitive functions].	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	18445604	Activation of endothelial cells to pathological status by down-regulation of connexin43.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	8424751	Structural analysis of the human insulin-like growth factor-II P3 promoter.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	19056348	IGF2 modulates the microenvironment for osteoclastogenesis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	20686109	Shaping of terminal megakaryocyte differentiation and proplatelet development by sphingosine-1-phosphate receptor S1P4.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	S1PR4
Pubmed	20422427	Regulation of IGF2 transcript and protein expression by altered methylation in breast cancer.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	27536992	SIRT6 Is a Positive Regulator of Aldose Reductase Expression in U937 and HeLa cells under Osmotic Stress: In Vitro and In Silico Insights.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SIRT6
Pubmed	28921867	Polymer Cancerostatics Targeted with an Antibody Fragment Bound via a Coiled Coil Motif: In Vivo Therapeutic Efficacy against Murine BCL1 Leukemia.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	19351735	Evidence for association between polycystic ovary syndrome (PCOS) and TCF7L2 and glucose intolerance in women with PCOS and TCF7L2.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	30281819	A computational method to characterize the missense mutations in the catalytic domain of GAA protein causing Pompe disease.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GAA
Pubmed	23107647	A point mutation associated with episodic ataxia 6 increases glutamate transporter anion currents.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SLC1A3
Pubmed	24746896	Prevalence and impact of colony stimulating factor 3 receptor (CSF3R) mutations among Egyptian acute myeloid leukemia patients.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CSF3R
Pubmed	20592487	Targeted tumor gene therapy based on loss of IGF2 imprinting.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	25523477	Changes in urinary angiotensinogen posttreatment in pediatric IgA nephropathy patients.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	21666723	Ezrin is key regulator of Src-induced malignant phenotype in three-dimensional environment.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	EZR
Pubmed	9748526	Phosphorylation and spatiotemporal distribution of KW8 (NDRF/NeuroD2), a NeuroD family basic helix-loop-helix protein.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	NEUROD2
Pubmed	17676873	Mutations in transmembrane domains 5 and 7 of the human excitatory amino acid transporter 1 affect the substrate-activated anion channel.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SLC1A3
Pubmed	29304826	The SNP rs10911021 is associated with oxidative stress in coronary heart disease patients from Pakistan.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GLUL
Pubmed	22528945	Cyclin D1 G870A polymorphism and lung cancer risk: a meta-analysis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	18650481	TCF7L2 variants associate with CKD progression and renal function in population-based cohorts.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	7698014	Localization of the gene (SLC1A3) encoding human glutamate transporter (GluT-1) to 5p13 by fluorescence in situ hybridization.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	SLC1A3
Pubmed	11844726	Calcium-activated potassium channel SK1- and IK1-like immunoreactivity in injured human sensory neurones and its regulation by neurotrophic factors.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	KCNN1
Pubmed	31087244	Expression analysis and genotyping of DGKZ: a GWAS-derived risk gene for schizophrenia.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	DGKZ
Pubmed	22528947	Expression of ezrin correlates with malignant phenotype of lung cancer, and in vitro knockdown of ezrin reverses the aggressive biological behavior of lung cancer cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	EZR
Pubmed	14643574	Angiotensinogen Met235Thr polymorphism, angiotensin-converting enzyme inhibitor therapy, and the risk of nonfatal stroke or myocardial infarction in hypertensive patients.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	15090072	A case of autism with an interstitial deletion on 4q leading to hemizygosity for genes encoding for glutamine and glycine neurotransmitter receptor sub-units (AMPA 2, GLRA3, GLRB) and neuropeptide receptors NPY1R, NPY5R.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	NPY1R
Pubmed	15982908	Accumulation of MFG-E8/lactadherin on exosomes from immature dendritic cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MFGE8
Pubmed	22683004	Association of Mal/TIRAP S180L variant polymorphism with decreased infection risk in patients with advanced HIV-1 infection.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TIRAP
Pubmed	11465094	Endothelial cells, megakaryoblasts, platelets and alveolar epithelial cells express abundant levels of the mouse AA4 antigen, a C-type lectin-like receptor involved in homing activities and innate immune host defense.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CD93
Pubmed	12911327	Angiotensinogen gene M235T polymorphism and reduction in wall thickness in response to antihypertensive treatment.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	15569317	A carboxy-terminus motif of HKalpha2 is necessary for assembly and function.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	ATP1A2
Pubmed	17291601	The pregnancy-induced increase of plasma angiotensin-(1-7) is blunted in gestational diabetes.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	17846284	Quantitative assessment of the effect of angiotensinogen gene polymorphisms on the risk of coronary heart disease.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	30243528	Loss of connexin 43 in Sertoli cells provokes postnatal spermatogonial arrest, reduced germ cell numbers and impaired spermatogenesis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	12548223	Relaxin causes proliferation of human amniotic epithelium by stimulation of insulin-like growth factor-II.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	26873967	Cardiac angiotensin-(1-12) expression and systemic hypertension in rats expressing the human angiotensinogen gene.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	22455314	Overexpression of the gap junction protein Cx43 as found in diabetic foot ulcers can retard fibroblast migration.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	22883994	[Effects of H2 relaxin on airway remodeling and expression of cyclin D1 in a murine model of chronic asthma].	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	26283149	MMACHC gene mutation in familial hypogonadism with neurological symptoms.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MMACHC
Pubmed	26247408	MicroRNA-141-3p and miR-200a-3p regulate insulin-like growth factor 2 during mouse placental development.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	19687227	Type I interferon drives tumor necrosis factor-induced lethal shock.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IFNAR1
Pubmed	28615614	Effects of Connexin43 Overexpression on U251 Cell Growth, Migration, and Apoptosis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	17895291	Corticotropin-releasing hormone activates connexin 43 via activator protein-1 transcription factor in human myometrial smooth muscle cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	20233882	Glutamine synthetase immunostaining correlates with pathologic features of hepatocellular carcinoma and better survival after radiofrequency thermal ablation.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GLUL
Pubmed	25809071	A case-control study of MC1R variants in Greek patients with basal cell carcinoma: increased risk independently of pigmentary characteristics.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MC1R
Pubmed	25437003	Growth inhibition of head and neck squamous cell carcinoma cells by sgRNA targeting the cyclin D1 mRNA based on TRUE gene silencing.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	29880532	Cyclin D1 depletion interferes with oxidative balance and promotes cancer cell senescence.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	15004139	Murine CD93 (C1qRp) contributes to the removal of apoptotic cells in vivo but is not required for C1q-mediated enhancement of phagocytosis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CD93
Pubmed	9505277	Recombinant human acid alpha-glucosidase corrects acid alpha-glucosidase-deficient human fibroblasts, quail fibroblasts, and quail myoblasts.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GAA
Pubmed	17058052	Ablation of connexin43 in smooth muscle cells of the mouse intestine: functional insights into physiology and morphology.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	9261084	A binary complex of the catalytic subunit of cAMP-dependent protein kinase and adenosine further defines conformational flexibility.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	PRKACA
Pubmed	23362937	Glutamine synthetase expression in activated hepatocyte progenitor cells and loss of hepatocellular expression in congestion and cirrhosis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GLUL
Pubmed	19242638	Presence of connexin 43 in subsarcolemmal, but not in interfibrillar cardiomyocyte mitochondria.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	30615103	Alterations in Protein Kinase A Substrate Specificity as a Potential Cause of Cushing Syndrome.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	PRKACA
Pubmed	22718243	Osteoblast and osteocyte-specific loss of Connexin43 results in delayed bone formation and healing during murine fracture healing.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	23085767	Associations between TCF7L2 polymorphisms and risk of breast cancer among Hispanic and non-Hispanic white women: the Breast Cancer Health Disparities Study.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	19351805	Delayed stress-induced differences in locomotor and depression-related behaviour in female neuropeptide-Y Y1 receptor knockout mice.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	NPY1R
Pubmed	18458862	Identification of eight novel mutations of the acid alpha-glucosidase gene causing the infantile or juvenile form of glycogen storage disease type II.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GAA
Pubmed	22881375	Angiotensinogen gene M235T and T174M polymorphisms and susceptibility of pre-eclampsia: a meta-analysis.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	AGT
Pubmed	21846745	Lix1 knockout mouse does not exhibit spinal muscular atrophy phenotype.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	LIX1
Pubmed	23864650	Cyclin D1 determines estrogen signaling in the mammary gland in vivo.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	24864085	Is TCF7L2 variant associated with non-diabetic chronic kidney disease progression? Results of a family-based study.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	12839583	Phenotypic expression of melanocortin-1 receptor mutations in Black Jamaicans.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	MC1R
Pubmed	12070163	Regulation of T cell receptor-induced activation of the Ras-ERK pathway by diacylglycerol kinase zeta.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	DGKZ
Pubmed	19080005	[Expression and significance of Ezrin gene in pancreatic carcinoma tissues].	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	EZR
Pubmed	22553812	Cyclin D1 expression in benign and differentiated malignant tumors of the thyroid gland: diagnostic and biologic implications.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	16632604	Differential expression of IFN-alpha and TRAIL/DR5 in lymphoid tissue of progressor versus nonprogressor HIV-1-infected patients.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TNFRSF10B
Pubmed	15498584	Small antisense RNA to cyclin D1 generated by pre-tRNA splicing inhibits growth of human hepatoma cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	23840686	Altered Methylation of IGF2 Locus 20 Years after Preterm Birth at Very Low Birth Weight.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	IGF2
Pubmed	19482368	Meta-analysis of the association between SNPs in TCF7L2 and type 2 diabetes in East Asian population.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	TCF7L2
Pubmed	20172376	Expression of cell-cycle regulators (cyclin D1, cyclin E, p27kip1, p57kip2) in papillary thyroid carcinoma.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	CCND1
Pubmed	17072341	Gene expression response to cisplatin treatment in drug-sensitive and drug-resistant ovarian cancer cells.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GJA1
Pubmed	25681614	Novel GAA mutations in patients with Pompe disease.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	GAA
Pubmed	26763446	RanBP3 Regulates Melanoma Cell Proliferation via Selective Control of Nuclear Export.	Pubmed	2.565E-3	1.000E0	8.448E-3	8.768E-2	1	1	RANBP3
